_element_key,_element_name,_element_type,_list_child_element_keys
parent_id,parent_id,string,[]
reading_conductivity,reading_conductivity,string,[]
reading_id,reading_id,string,[]
reading_orp,reading_orp,string,[]
reading_oxygen,reading_oxygen,number,[]
reading_ph,reading_ph,number,[]
reading_temperature,reading_temperature,number,[]
reading_time,reading_time,time,[]
reading_vol_purged,reading_vol_purged,number,[]
